	1\nnew_experiment\n	2\nnew_experiment\n	3\nnew_experiment\n	4\nnew_experiment\n	5\nnew_experiment\n	6\nnew_experiment\n	7\nnew_experiment\n	8\nnew_experiment\n	9\nnew_experiment\n	10\nnew_experiment\n	11\nnew_experiment\n	12\nnew_experiment\n	13\nnew_experiment\n	14\nnew_experiment\n	15\nnew_experiment\n	16\nnew_experiment\n	17\nnew_experiment\n	18\nnew_experiment\n	19\nnew_experiment\n	20\nnew_experiment\n	
1.49331	7.27605	2.4684	0.377706	0.20363	0.190384	0.199879	0.0509325	0.0174408	0.0542603	0.0643203	0.0110822	0.083653	0.18148	0.222672	0.507321	0.430918	0.185482	0.114968	0.133171	0.290887	
1.49356	6.78704	2.6331	0.37412	0.209604	0.189117	0.202106	0.0507897	0.0201721	0.0518036	0.0584741	0.00878632	0.0870515	0.183073	0.221603	0.483419	0.401541	0.175976	0.116207	0.131042	0.313049	
1.4938	6.42057	2.82033	0.375029	0.207156	0.192005	0.205627	0.0487661	0.0202789	0.0500946	0.0507822	0.00702208	0.0893051	0.174435	0.221443	0.450332	0.358704	0.165512	0.122506	0.132495	0.331565	
1.49404	6.16335	3.02991	0.383906	0.199838	0.194897	0.209164	0.0467425	0.020401	0.0484009	0.0431023	0.00526997	0.0915587	0.161266	0.216667	0.408259	0.315867	0.15506	0.128806	0.133948	0.341646	
1.49429	6.00111	3.26861	0.401549	0.195767	0.197784	0.215466	0.04729	0.0205078	0.0467224	0.0356962	0.00351784	0.0938123	0.150079	0.201202	0.366372	0.272295	0.142544	0.135105	0.143919	0.341536	
1.49453	5.92856	3.54241	0.423985	0.191709	0.200672	0.21685	0.0432667	0.0206299	0.0450592	0.028302	0.0017657	0.096078	0.138892	0.176498	0.324486	0.228736	0.134514	0.141416	0.153891	0.333003	
1.49477	5.94325	3.8525	0.449098	0.192102	0.19722	0.211983	0.0380054	0.0163727	0.0351715	0.0271828	0.00291365	0.0910043	0.129687	0.156319	0.285307	0.194521	0.131134	0.143568	0.164927	0.317079	
1.49502	6.0411	4.21046	0.474224	0.200612	0.193771	0.207115	0.0327442	0.0121307	0.0252838	0.0260754	0.00406161	0.0859307	0.120483	0.136139	0.255137	0.169123	0.135227	0.14572	0.175964	0.301155	
1.49526	6.22313	4.61989	0.492763	0.213789	0.190319	0.201939	0.0271972	0.00526428	0.0153961	0.0249681	0.00520954	0.0716015	0.111278	0.115379	0.228904	0.159308	0.144337	0.147873	0.187	0.284704	
1.4955	6.48834	5.09633	0.506533	0.226978	0.186878	0.196766	0.0216503	0.00306702	0.00553894	0.0238607	0.00635749	0.0572844	0.102085	0.094635	0.202671	0.149505	0.153461	0.150036	0.198036	0.268264	
1.49575	6.83664	5.65019	0.519793	0.23559	0.182045	0.189991	0.0188172	0.0115051	0.00413513	0.0287902	0.00599498	0.0488846	0.0927393	0.0831223	0.176192	0.134415	0.155209	0.149664	0.201042	0.241577	
1.49599	7.2779	6.29022	0.533053	0.236084	0.177216	0.183228	0.0159842	0.0199432	0.00276184	0.0337315	0.00564456	0.0404848	0.0833932	0.0716019	0.149725	0.119326	0.156971	0.149292	0.204048	0.21489	
1.49623	7.82881	7.02439	0.546015	0.231404	0.172382	0.176464	0.0105801	0.0283966	0.00137329	0.038661	0.0145744	0.0413404	0.0649842	0.0600891	0.132255	0.104237	0.158718	0.140807	0.207054	0.188731	
1.49648	8.5118	7.85111	0.558988	0.226737	0.167549	0.169701	0.00974691	0.03685	-3.05176e-05	0.0436024	0.0235042	0.0422081	0.0465752	0.0485764	0.114786	0.0891587	0.160477	0.132333	0.21006	0.162582	
1.49672	9.35501	8.77414	0.571352	0.227638	0.16333	0.173595	0.0150082	0.0453796	-0.00143433	0.0511037	0.0357208	0.039593	0.0364739	0.0416794	0.103585	0.0863609	0.167259	0.128625	0.206677	0.144154	
1.49696	10.3988	9.78335	0.583728	0.228538	0.159111	0.17749	0.0202695	0.0492859	-0.00280762	0.058617	0.0479374	0.0369778	0.0263726	0.0347824	0.0923963	0.0835747	0.174053	0.133572	0.203294	0.13416	
1.49721	11.7004	10.8791	0.596091	0.229439	0.155201	0.181076	0.0258164	0.0464783	-0.00416565	0.0661302	0.060154	0.0343626	0.0253341	0.0281754	0.0859875	0.080777	0.180553	0.136085	0.199911	0.13348	
1.49745	13.3396	12.0802	0.608467	0.230352	0.151299	0.184662	0.0313634	0.0437012	-0.00556946	0.0736434	0.0723705	0.0317595	0.0243075	0.0215836	0.0795786	0.0779907	0.187069	0.134282	0.196528	0.13281	
1.49769	15.4153	13.4438	0.627218	0.233345	0.144539	0.182343	0.0368389	0.0464478	-0.00631714	0.081633	0.0820254	0.0335311	0.0257825	0.0169373	0.080469	0.085008	0.193279	0.128197	0.192723	0.133403	
1.49794	18.0308	15.0658	0.645981	0.236338	0.142685	0.175106	0.0423145	0.0492096	-0.00701904	0.0896344	0.0916923	0.0353147	0.0272694	0.016922	0.0858703	0.0920367	0.195015	0.122112	0.18893	0.134007	
1.49818	21.2694	17.072	0.664745	0.239331	0.147888	0.170635	0.0523609	0.0519714	-0.00776672	0.102494	0.101359	0.0370863	0.0287563	0.0143127	0.0974578	0.0990539	0.19899	0.116297	0.185126	0.134611	
1.49842	25.1619	19.5856	0.683508	0.242324	0.153091	0.166168	0.0624192	0.0547333	-0.00846863	0.115353	0.111026	0.0388699	0.0302432	0.0117035	0.109045	0.106083	0.202972	0.110483	0.181332	0.135215	
1.49867	29.6466	22.6982	0.704662	0.252622	0.156555	0.162003	0.0750368	0.0522461	-0.0146027	0.131725	0.114881	0.0383276	0.0289923	0.01371	0.118758	0.101726	0.201725	0.108634	0.181609	0.134578	
1.49891	34.5209	26.4393	0.725815	0.26292	0.160019	0.157841	0.0876662	0.0497742	-0.0207214	0.152681	0.118748	0.0377973	0.0277414	0.0157242	0.123972	0.0973799	0.196007	0.115441	0.181898	0.133952	
1.49915	39.3989	30.7378	0.746969	0.273218	0.163483	0.153679	0.0911419	0.0473022	-0.0172577	0.176114	0.132861	0.037267	0.0264906	0.0206223	0.125249	0.0974257	0.193081	0.126034	0.182175	0.133326	
1.4994	43.7013	35.3713	0.768123	0.283516	0.16695	0.149529	0.0946296	0.0448456	-0.0137787	0.204119	0.156255	0.0367368	0.0252397	0.0208969	0.122027	0.0974831	0.190166	0.136638	0.182463	0.1327	
1.49964	46.7203	39.9446	0.800022	0.294524	0.171795	0.15049	0.0911062	0.0440063	-0.0128632	0.234303	0.191093	0.0293975	0.0255347	0.0200043	0.117341	0.10262	0.186123	0.15282	0.171516	0.132282	
1.49988	47.8364	43.8829	0.831933	0.305532	0.17664	0.151451	0.0875829	0.0431824	-0.0119629	0.264499	0.225942	0.0220702	0.0258415	0.0237503	0.112666	0.107768	0.186554	0.169002	0.160579	0.131876	
1.50012	46.7946	46.5212	0.861454	0.316236	0.174427	0.159172	0.0840595	0.0423584	-0.0110168	0.292123	0.260791	0.0150201	0.0337008	0.0246048	0.114177	0.123179	0.184471	0.185184	0.153359	0.13147	
1.50037	43.8596	47.3118	0.895755	0.326939	0.167305	0.171814	0.080548	0.0415344	-0.0101166	0.315175	0.29564	0.00798209	0.04156	0.0254593	0.120188	0.138601	0.182396	0.201366	0.154667	0.131063	
1.50061	39.6714	46.0681	0.938524	0.343426	0.159164	0.184765	0.0767389	0.0406952	-0.0085907	0.329832	0.316557	0.00527053	0.0476255	0.0312195	0.127792	0.161625	0.188511	0.212139	0.156675	0.128538	
1.50085	34.9402	43.0597	0.986073	0.355043	0.15102	0.192795	0.0729417	0.0398712	-0.00706482	0.330785	0.328206	0.00719875	0.053691	0.0369873	0.135395	0.18466	0.19463	0.222912	0.158694	0.126023	
1.5011	30.2154	38.8893	1.0384	0.359964	0.149624	0.196831	0.0691327	0.0390472	-0.00553894	0.317544	0.325934	0.00652386	0.0491832	0.0427475	0.143562	0.207684	0.196552	0.22503	0.152715	0.123508	
1.50134	25.8183	34.2371	1.09551	0.364885	0.153141	0.195957	0.0653355	0.0382233	-0.00402832	0.296683	0.308195	0.00584899	0.0446754	0.0485153	0.151728	0.230719	0.205944	0.22716	0.146748	0.120993	
1.50158	21.8987	29.6296	1.15737	0.37101	0.162971	0.193371	0.0671805	0.0414124	-0.0027771	0.276144	0.279895	0.00568026	0.038126	0.0583954	0.167709	0.263822	0.228527	0.227431	0.135745	0.124035	
1.50183	18.5059	25.3827	1.22401	0.382018	0.172802	0.190784	0.0690256	0.0446014	-0.0014801	0.255616	0.251608	0.00552361	0.0315767	0.0682831	0.188201	0.296936	0.25111	0.227701	0.124753	0.127088	
1.50207	15.6307	21.6257	1.29303	0.392709	0.182636	0.194962	0.0754415	0.050415	-0.000228882	0.234613	0.222353	0.00535488	0.0295587	0.0781784	0.206162	0.339762	0.271641	0.227971	0.122268	0.130141	
1.50231	13.2333	18.4016	1.37163	0.398543	0.192467	0.204052	0.0818692	0.05159	0.00106812	0.213609	0.193098	0.00519821	0.0275526	0.0880661	0.224124	0.382599	0.296661	0.228242	0.119795	0.133194	
1.50256	11.254	15.6952	1.4567	0.398987	0.200558	0.212635	0.0853331	0.0481873	-0.00486755	0.187164	0.172145	0.00734337	0.0321431	0.105659	0.239648	0.426618	0.329124	0.223464	0.128313	0.134127	
1.5028	9.62528	13.4707	1.55134	0.394574	0.203743	0.221218	0.0888089	0.0447845	-0.010788	0.16073	0.151204	0.00950056	0.0367453	0.123253	0.255172	0.461842	0.361588	0.218686	0.136843	0.135072	
1.50304	8.28476	11.6755	1.65552	0.392583	0.199867	0.229797	0.101415	0.0413971	-0.0257874	0.137917	0.130263	0.0116578	0.0413358	0.140366	0.265447	0.484029	0.390228	0.205253	0.145361	0.136016	
1.50329	7.17743	10.2472	1.77566	0.390604	0.195995	0.238392	0.114032	0.0380096	-0.040802	0.122724	0.109322	0.013815	0.045938	0.157478	0.268224	0.49155	0.408443	0.191832	0.153891	0.136961	
1.50353	6.25757	9.11738	1.90599	0.389729	0.194881	0.243389	0.127257	0.0314026	-0.0495605	0.113901	0.0976012	0.0189971	0.0464691	0.166779	0.264709	0.478697	0.408279	0.180113	0.15165	0.138158	
1.50377	5.48935	8.22692	2.05227	0.388867	0.193771	0.243465	0.140481	0.0294647	-0.050354	0.109662	0.0858922	0.0241912	0.0470001	0.168388	0.253708	0.445307	0.391708	0.168393	0.149421	0.139366	
1.50402	4.84974	7.53034	2.21527	0.390731	0.192657	0.239544	0.144564	0.0342102	-0.0444183	0.105613	0.0741831	0.0293734	0.0475311	0.174332	0.237457	0.398147	0.358082	0.156673	0.14718	0.140574	
1.50426	4.30961	6.99013	2.4006	0.387738	0.191547	0.230709	0.148659	0.0389709	-0.0305328	0.0969929	0.062474	0.0345675	0.0480739	0.180283	0.221206	0.350999	0.317005	0.144954	0.144951	0.141782	
1.5045	3.84917	6.59151	2.6158	0.385341	0.189716	0.227097	0.150075	0.0416718	-0.0149384	0.0846454	0.0608065	0.0333865	0.0528532	0.174675	0.208986	0.304939	0.269672	0.135759	0.144308	0.138323	
1.50475	3.45559	6.31096	2.86607	0.382957	0.187889	0.228401	0.151504	0.0443726	-0.00411987	0.0677376	0.0591511	0.0322175	0.0576442	0.169067	0.196766	0.267697	0.22234	0.126563	0.143675	0.134874	
1.50499	3.11826	6.13732	3.15816	0.38543	0.193119	0.226635	0.15292	0.0424347	0.000289917	0.0505441	0.0574956	0.0313377	0.0548711	0.166054	0.184265	0.235764	0.178085	0.126022	0.143032	0.134325	
1.50523	2.8315	6.06262	3.49171	0.387915	0.203255	0.22488	0.154349	0.0404968	0.00471497	0.0379228	0.0558401	0.030458	0.0521097	0.158424	0.171763	0.203843	0.144279	0.125493	0.1424	0.143616	
1.50548	2.58612	6.0784	3.87631	0.387446	0.214428	0.219643	0.144505	0.036438	0.00456238	0.0314335	0.0504749	0.0287949	0.0491714	0.142532	0.157914	0.176175	0.117245	0.131713	0.13488	0.157783	
1.50572	2.37171	6.18034	4.32147	0.391847	0.225601	0.214417	0.134672	0.0323792	0.00439453	0.0249562	0.0451098	0.0317595	0.046233	0.126648	0.139567	0.148507	0.0976715	0.137945	0.127359	0.17195	
1.50596	2.18279	6.37004	4.84154	0.400509	0.230026	0.20919	0.12484	0.030365	0.00421143	0.0190385	0.0403247	0.0413766	0.0432947	0.108162	0.123749	0.12616	0.0885353	0.144165	0.128358	0.178298	
1.50621	2.0118	6.63951	5.44766	0.414053	0.229553	0.203964	0.115008	0.0329895	0.00405884	0.0131326	0.0355396	0.0510057	0.0403681	0.0942993	0.107944	0.11263	0.0868568	0.150397	0.129367	0.184656	
1.50645	1.85508	6.99355	6.14065	0.433774	0.229477	0.201199	0.105164	0.0350342	-0.00038147	0.00569083	0.0365546	0.0580196	0.0447934	0.0921707	0.0923143	0.102757	0.0888138	0.149225	0.125573	0.178704	
1.50669	1.71304	7.44014	6.91331	0.453508	0.229412	0.198429	0.095332	0.0370789	-0.00482178	0.00283317	0.0468498	0.0650456	0.0492304	0.0946732	0.0766964	0.0928852	0.0952454	0.148064	0.12178	0.172752	
1.50694	1.59199	7.98604	7.74853	0.473533	0.23394	0.195663	0.0854998	0.0327301	-0.0116882	0.00244026	0.0612053	0.0720595	0.0536556	0.0948639	0.0675341	0.0909015	0.0993462	0.146903	0.117987	0.166799	
1.50718	1.48563	8.65002	8.63157	0.493571	0.238476	0.192898	0.0756676	0.0237427	-0.0137329	0.00663148	0.0755727	0.0790855	0.0580927	0.0950546	0.0628827	0.0889294	0.103451	0.145743	0.114204	0.160858	
1.50742	1.3898	9.45995	9.56117	0.509538	0.242493	0.191296	0.0761557	0.0214386	-0.0085144	0.0140018	0.0807446	0.0855691	0.0572312	0.0938873	0.0597193	0.0866705	0.0982285	0.147816	0.115047	0.159342	
1.50767	1.30213	10.4581	10.5641	0.525505	0.246506	0.189709	0.0766556	0.0191193	0.00152588	0.0213841	0.0859163	0.0920528	0.0563698	0.0927353	0.0565559	0.0844117	0.0885353	0.149901	0.11589	0.157827	
1.50791	1.22282	11.6861	11.7024	0.541471	0.250519	0.185352	0.0771555	0.0165253	0.0136566	0.0270399	0.0910882	0.0988257	0.0479559	0.0915833	0.0539548	0.0748146	0.0816345	0.151974	0.116733	0.156311	
1.50815	1.15166	13.2172	13.0799	0.557451	0.254547	0.185917	0.0776555	0.013916	0.0177917	0.0281353	0.09626	0.105611	0.0395539	0.0904236	0.0513655	0.0652289	0.0747375	0.154059	0.117587	0.154807	
1.5084	1.08742	15.1321	14.8199	0.580723	0.262959	0.192425	0.0834762	0.00540161	0.0131226	0.0267422	0.102978	0.112094	0.0406749	0.0892563	0.0469836	0.0593009	0.0697975	0.153969	0.12056	0.149777	
1.50864	1.02808	17.5224	17.0539	0.604007	0.271385	0.198929	0.0893089	-0.00311279	0.00845337	0.025361	0.109697	0.123218	0.0418078	0.0881042	0.0471125	0.053373	0.0693321	0.15389	0.123533	0.144747	
1.50888	0.974044	20.4736	19.8923	0.627279	0.279797	0.202976	0.0951415	-0.00668335	0.00331116	0.0211103	0.116996	0.141271	0.0474603	0.0866623	0.0536971	0.0577186	0.0638313	0.153811	0.126505	0.139717	
1.50913	0.924908	24.0407	23.4097	0.650564	0.288219	0.211945	0.100974	-0.00250244	-0.00183105	0.0214437	0.124306	0.159336	0.0531246	0.0852127	0.0602934	0.0620757	0.0628052	0.153732	0.129489	0.134699	
1.50937	0.879645	28.2106	27.6001	0.678718	0.302605	0.231438	0.105224	0.008255	-0.004776	0.0241703	0.139604	0.175545	0.0581281	0.0794144	0.0648042	0.0730373	0.0746346	0.144154	0.145073	0.137993	
1.50961	0.842548	32.8496	32.3483	0.706885	0.316986	0.250946	0.109485	0.0190125	-0.00769043	0.0269089	0.164194	0.196382	0.0631433	0.0690079	0.069315	0.0839989	0.0864601	0.134587	0.160657	0.141288	
1.50985	0.810942	37.6633	37.3638	0.735053	0.331367	0.265533	0.113746	0.0235748	-0.0106201	0.0324932	0.198439	0.223871	0.0606062	0.0611954	0.0738258	0.0905576	0.098568	0.125008	0.176241	0.144582	
1.5101	0.779348	42.1611	42.1403	0.76322	0.345764	0.271927	0.118008	0.023468	-0.0135651	0.0335172	0.232697	0.251373	0.0580691	0.0533829	0.0783484	0.0971276	0.110676	0.115441	0.191836	0.147888	
1.51034	0.746417	45.706	45.9884	0.796561	0.351147	0.269608	0.122257	0.021347	-0.00769043	0.029195	0.260948	0.279248	0.049018	0.0498962	0.0867959	0.0951555	0.128376	0.119565	0.201031	0.151183	
1.51058	0.713499	47.6521	48.195	0.829903	0.356541	0.267288	0.126519	0.0192108	-0.00183105	0.0248847	0.279932	0.307135	0.0399669	0.0464172	0.0952551	0.0931833	0.146076	0.123701	0.210226	0.154477	
1.51083	0.680886	47.5746	48.2881	0.868114	0.361614	0.264458	0.13078	0.0258026	0.00401306	0.0202768	0.294275	0.325368	0.0309158	0.0429382	0.0949857	0.0917615	0.164055	0.136491	0.219421	0.157772	
1.51107	0.648273	45.4836	46.2678	0.906326	0.366703	0.261627	0.135041	0.0323944	0.0098877	0.0156807	0.308618	0.332816	0.0218647	0.0394669	0.0947279	0.0903512	0.182034	0.149281	0.228628	0.161078	
1.51131	0.614476	41.816	42.6102	0.95117	0.367584	0.260372	0.135006	0.0397644	0.0192871	0.0143114	0.314153	0.333744	0.0233752	0.0455017	0.0944115	0.0920023	0.199268	0.169002	0.237512	0.154884	
1.51156	0.585583	37.2454	38.0315	0.996027	0.36356	0.259129	0.134982	0.0424805	0.0286865	0.012954	0.310419	0.330044	0.0248975	0.0515594	0.0985943	0.102459	0.220978	0.188733	0.246397	0.14869	
1.5118	0.56371	32.4087	33.2073	1.04819	0.362293	0.257889	0.134958	0.0387878	0.0380707	0.0166333	0.295459	0.316896	0.0309512	0.0576096	0.106714	0.121172	0.253872	0.21224	0.259541	0.142496	
1.51204	0.541849	27.7539	28.5967	1.10522	0.361042	0.256645	0.134934	0.0351105	0.0475006	0.0248966	0.271231	0.296047	0.0370049	0.0636597	0.119344	0.139896	0.294224	0.244413	0.264177	0.136313	
1.51229	0.522116	23.5155	24.4375	1.16651	0.36356	0.259502	0.134803	0.0290985	0.0433044	0.0305762	0.238291	0.27239	0.044758	0.0697021	0.130275	0.16237	0.338772	0.283786	0.259219	0.135039	
1.51253	0.502395	19.7846	20.8169	1.23268	0.366089	0.262356	0.134684	0.0277405	0.0391083	0.0362677	0.205363	0.244118	0.052511	0.0757599	0.141219	0.184843	0.38332	0.323171	0.245742	0.133765	
1.51277	0.482675	16.5793	17.743	1.30391	0.36861	0.265213	0.143707	0.0330811	0.0349426	0.0346127	0.172435	0.218243	0.0527116	0.08181	0.152431	0.202364	0.424046	0.358408	0.236525	0.132491	
1.51302	0.462954	13.8751	15.1823	1.38002	0.37114	0.26807	0.15273	0.0384216	0.030777	0.0329695	0.139507	0.192381	0.0529122	0.0878601	0.163655	0.219895	0.45433	0.384991	0.227319	0.131228	
1.51326	0.4401	11.6375	13.0845	1.46357	0.372482	0.271927	0.160717	0.0438232	0.0287781	0.029064	0.111763	0.166314	0.0510713	0.0929794	0.171259	0.231533	0.470036	0.401613	0.214608	0.129987	
1.5135	0.417246	9.80515	11.3916	1.55525	0.373825	0.27578	0.168716	0.0492249	0.0267792	0.0251705	0.0932994	0.144886	0.0492422	0.0981064	0.178863	0.234366	0.466366	0.40381	0.201907	0.128757	
1.51375	0.394697	8.31705	10.0405	1.6597	0.375168	0.279636	0.172132	0.0546265	0.0247803	0.021265	0.0788957	0.1304	0.0474131	0.103218	0.18	0.225089	0.43874	0.395731	0.189207	0.127527	
1.51399	0.372149	7.10659	8.97311	1.77553	0.376511	0.283504	0.17556	0.0600433	0.0228119	0.0173715	0.064492	0.115915	0.045584	0.108345	0.176649	0.207007	0.397686	0.373238	0.176507	0.126297	
1.51423	0.352555	6.11072	8.12921	1.90027	0.380306	0.287357	0.173168	0.0660248	0.0262146	0.0198481	0.0520217	0.100272	0.0455486	0.112495	0.167194	0.184706	0.352989	0.339555	0.155111	0.129713	
1.51448	0.337854	5.29037	7.47337	2.03639	0.384102	0.291214	0.170787	0.0720215	0.0296326	0.0223367	0.0395513	0.0892569	0.0455132	0.116661	0.157739	0.162404	0.3083	0.305873	0.133715	0.133139	
1.51472	0.320401	4.61481	6.96813	2.1863	0.387901	0.295071	0.168407	0.077713	0.0234375	0.0293855	0.0373279	0.084605	0.0454778	0.120331	0.148284	0.146891	0.26091	0.271289	0.116578	0.136566	
1.51496	0.302961	4.05096	6.5872	2.35732	0.391697	0.298939	0.166026	0.0834198	0.0172424	0.0364463	0.0443969	0.0799532	0.0454424	0.124008	0.13884	0.131388	0.217995	0.236716	0.10796	0.139992	
1.51521	0.291623	3.5732	6.31469	2.55527	0.395802	0.300179	0.160443	0.0861969	0.0193939	0.0431618	0.0481187	0.0715774	0.0482745	0.127678	0.124277	0.12014	0.18504	0.212229	0.103013	0.141518	
1.51545	0.280285	3.17523	6.13462	2.78731	0.399906	0.301422	0.154872	0.0843353	0.0215454	0.0498892	0.0518404	0.058586	0.0511185	0.123665	0.114212	0.108892	0.16254	0.187742	0.106595	0.143056	
1.51569	0.268947	2.84506	6.04539	3.06338	0.404007	0.302666	0.140719	0.085083	0.0236816	0.0515562	0.0561422	0.0455946	0.0539624	0.108559	0.110334	0.102047	0.149826	0.163254	0.114437	0.140376	
1.51594	0.257609	2.56277	6.04859	3.39303	0.408112	0.303921	0.126578	0.0858459	0.0258636	0.0486628	0.060444	0.0372309	0.0568064	0.0934677	0.106468	0.0952013	0.141586	0.138779	0.122279	0.137697	
1.51618	0.246271	2.31517	6.13904	3.78496	0.414669	0.309261	0.121757	0.086319	0.0250092	0.0376608	0.0587522	0.0319524	0.0596504	0.0819321	0.0980905	0.0914748	0.129143	0.120241	0.132251	0.134215	
1.51642	0.234933	2.0963	6.31555	4.2467	0.42123	0.314602	0.12609	0.086792	0.0241852	0.0266708	0.0570605	0.0266738	0.0624943	0.0704041	0.0852142	0.0877484	0.116711	0.101704	0.142222	0.130745	
1.51667	0.223595	1.90694	6.57016	4.78353	0.427788	0.319942	0.133851	0.0872498	0.0233307	0.0173834	0.0553688	0.0216846	0.0653383	0.0588608	0.0748686	0.0840219	0.102039	0.0923623	0.152194	0.135709	
1.51691	0.21227	1.73993	6.91082	5.39989	0.434345	0.325298	0.141612	0.0877228	0.0224915	0.0126802	0.0536892	0.0166953	0.0681822	0.0473328	0.0645347	0.0803068	0.0918427	0.0830317	0.162165	0.140673	
1.51715	0.20311	1.5934	7.34671	6.08986	0.446056	0.32901	0.144897	0.0843201	0.0194397	0.0119062	0.0476353	0.0185632	0.0685952	0.0453568	0.0620509	0.0735189	0.0825806	0.0823556	0.17481	0.139531	
1.5174	0.193951	1.46282	7.88779	6.83014	0.457767	0.332726	0.139041	0.0809326	0.0164032	0.0111442	0.0415934	0.0204312	0.0690083	0.043396	0.0595787	0.066731	0.0733261	0.0903339	0.187466	0.138389	
1.51764	0.185097	1.3508	8.55556	7.58828	0.469479	0.336441	0.133185	0.0749207	0.0133514	0.010656	0.0355396	0.0199853	0.0694213	0.0414276	0.0545758	0.059943	0.0646362	0.0934441	0.196395	0.128812	
1.51788	0.176243	1.25473	9.37953	8.34156	0.481186	0.340168	0.13647	0.0735779	0.0103302	0.0101797	0.0294977	0.0241792	0.0698461	0.0394669	0.054072	0.0531551	0.0559425	0.0965655	0.196805	0.119247	
1.51813	0.176867	1.16584	10.4127	9.09767	0.49699	0.347675	0.14585	0.0773621	0.00968933	0.00616711	0.0334974	0.0393519	0.0711088	0.0374908	0.0532753	0.051504	0.0551605	0.0928243	0.191892	0.11705	
1.51837	0.182383	1.07695	11.7103	9.89761	0.512791	0.355179	0.15523	0.0811462	0.00906372	0.00216639	0.0375092	0.0591645	0.0723833	0.0355301	0.0524903	0.0498529	0.0588684	0.089083	0.186978	0.114854	
1.51861	0.184842	0.999225	13.3542	10.826	0.528591	0.369755	0.16061	0.0852203	0.00840759	0.0014877	0.041521	0.0766511	0.0842193	0.033844	0.0519865	0.0482018	0.0600548	0.0853418	0.181532	0.121092	
1.51886	0.187314	0.921504	15.4348	11.9898	0.544392	0.389263	0.166002	0.0893097	0.00776672	0.00844133	0.0455328	0.0941498	0.0960671	0.0321732	0.0514827	0.0465621	0.061245	0.0816118	0.176086	0.12734	
1.5191	0.18432	0.851212	18.0544	13.5064	0.564491	0.40773	0.165002	0.0921173	0.0133972	0.0200505	0.0350804	0.112649	0.110358	0.0304871	0.0532636	0.0411959	0.060463	0.0844516	0.173601	0.137444	
1.51934	0.176434	0.790493	21.302	15.4921	0.584587	0.426201	0.164002	0.0949249	0.019043	0.0316717	0.0246401	0.131148	0.124648	0.033432	0.0550562	0.0358298	0.0596962	0.0872913	0.171128	0.147548	
1.51958	0.1713	0.740345	25.2204	18.0616	0.601921	0.444977	0.167573	0.0977325	0.0246887	0.0434714	0.0141877	0.149647	0.139505	0.0337753	0.0568488	0.0304637	0.0589256	0.090131	0.168654	0.166086	
1.51983	0.166166	0.690197	29.7604	21.3113	0.624168	0.463768	0.171144	0.100555	0.0303497	0.055283	0.00374743	0.168158	0.154374	0.0341187	0.0586414	0.0250975	0.0581551	0.0929821	0.166181	0.184634	
1.52007	0.16409	0.648425	34.7466	25.2976	0.655922	0.479164	0.174715	0.0988159	0.0288086	0.0645109	0.00180194	0.193791	0.174612	0.0347443	0.0635154	0.0251434	0.06213	0.104657	0.172403	0.198692	
1.52031	0.162013	0.606654	39.8062	29.9802	0.687679	0.49456	0.178286	0.0970764	0.0272827	0.0691784	-0.000131428	0.219436	0.203925	0.0353851	0.0684012	0.0251893	0.0661163	0.116331	0.178626	0.212749	
1.52056	0.155045	0.574456	44.3434	35.1661	0.719742	0.504421	0.177286	0.090683	0.0257263	0.0687854	-0.00206482	0.244588	0.235114	0.0360107	0.0668195	0.0325734	0.067585	0.128006	0.184848	0.226806	
1.5208	0.148089	0.542258	47.628	40.4413	0.751808	0.5061	0.176298	0.0843048	0.0241852	0.0684044	-0.00399822	0.269751	0.266315	0.036644	0.0607386	0.0399691	0.0735245	0.139691	0.191071	0.240874	
1.52104	0.140815	0.510533	49.0073	45.1362	0.778	0.501579	0.175025	0.0820312	0.0303802	0.0666898	-0.00345445	0.289853	0.295521	0.0395508	0.053123	0.0474221	0.0851097	0.152256	0.20325	0.251549	
1.52129	0.133541	0.478809	48.1841	48.4301	0.804211	0.492138	0.173751	0.0797729	0.0365753	0.0649871	-0.0028986	0.302242	0.315665	0.04245	0.045519	0.054875	0.0966911	0.164832	0.21544	0.262223	
1.52153	0.133299	0.447085	45.3717	49.6281	0.830711	0.48526	0.177048	0.0839081	0.0427551	0.0632725	-0.00235483	0.303158	0.320421	0.0427475	0.0441014	0.062328	0.106037	0.183707	0.237035	0.268417	
1.52177	0.137949	0.41536	41.179	48.4837	0.857227	0.478382	0.180346	0.0926819	0.0489502	0.0615699	-0.00179899	0.293287	0.310083	0.0476837	0.0471828	0.069781	0.119869	0.217018	0.26715	0.274611	
1.52202	0.14107	0.389819	36.3406	45.3257	0.884136	0.474579	0.188214	0.101471	0.0527191	0.0631892	0.00203153	0.277331	0.292371	0.0500031	0.0473468	0.0795272	0.135647	0.261316	0.307191	0.284319	
1.52226	0.144191	0.364277	31.4607	40.8772	0.91597	0.475693	0.196082	0.105591	0.0565186	0.0648204	0.00587416	0.256747	0.270138	0.0523376	0.0475226	0.0892733	0.151436	0.305625	0.347244	0.289811	
1.5225	0.147618	0.338736	26.8983	35.9239	0.952393	0.483875	0.194808	0.106232	0.0603027	0.0664398	0.00971675	0.228836	0.244967	0.0549469	0.0479795	0.107275	0.167213	0.349934	0.391733	0.283529	
