	1\nnew_experiment\n	2\nnew_experiment\n	3\nnew_experiment\n	4\nnew_experiment\n	5\nnew_experiment\n	6\nnew_experiment\n	7\nnew_experiment\n	8\nnew_experiment\n	9\nnew_experiment\n	10\nnew_experiment\n	11\nnew_experiment\n	12\nnew_experiment\n	13\nnew_experiment\n	14\nnew_experiment\n	15\nnew_experiment\n	16\nnew_experiment\n	17\nnew_experiment\n	18\nnew_experiment\n	19\nnew_experiment\n	20\nnew_experiment\n	
3.97909	0.166332	0.210218	0.0228602	0.126434	0.113064	0.0103035	0.150623	0.0857697	0.165237	0.00646478	0.11064	0.0597791	0.0703771	0.154396	0.101137	0.202387	1.17587	2.63734	3.38699	0.932772	
3.97933	0.171262	0.210081	0.0183032	0.123783	0.119045	0.0120583	0.150075	0.0939178	0.158142	0.0063338	0.106253	0.0629848	0.06476	0.152832	0.091295	0.189246	1.25339	3.0711	4.05951	1.08923	
3.97957	0.176205	0.209944	0.0137587	0.121145	0.125027	0.0138245	0.149528	0.0943146	0.151108	0.00620283	0.0972387	0.0662025	0.0591429	0.151276	0.0814532	0.176118	1.35776	3.63469	4.8939	1.28788	
3.97982	0.181135	0.20421	0.00890291	0.1258	0.128544	0.0155792	0.151837	0.0851288	0.145615	0.00378573	0.0884056	0.0624666	0.0535258	0.154335	0.0697368	0.158391	1.4983	4.34683	5.90006	1.53097	
3.98006	0.186065	0.198488	0.00404713	0.130467	0.132072	0.0173454	0.154146	0.0759277	0.140167	0.00136863	0.0842246	0.0587427	0.0433773	0.157402	0.0580204	0.140676	1.68359	5.22341	7.06241	1.81624	
3.9803	0.190995	0.192767	-0.000808656	0.135134	0.135601	0.0191002	0.156456	0.0662537	0.134674	-0.00104846	0.0838017	0.0550067	0.033512	0.160172	0.0553022	0.122949	1.91241	6.272	8.31596	2.1284	
3.98055	0.195938	0.187045	-0.00565199	0.139801	0.13913	0.0208702	0.158777	0.0565948	0.129242	-0.00346556	0.088031	0.0512828	0.0281781	0.162949	0.052584	0.105234	2.18599	7.46196	9.52126	2.44056	
3.98079	0.19683	0.186384	-0.00621227	0.136022	0.142902	0.0233269	0.162253	0.0472412	0.123795	-0.00634703	0.0902665	0.0509213	0.027293	0.158424	0.0505454	0.0932636	2.48424	8.70025	10.4882	2.71198	
3.98103	0.197734	0.185724	-0.00676011	0.132255	0.146687	0.0257988	0.16574	0.0378876	0.118378	-0.00921659	0.0925019	0.0505598	0.0309512	0.149292	0.0485067	0.0812929	2.77804	9.82029	11.0435	2.89625	
3.98128	0.201378	0.185063	-0.00999729	0.128476	0.150455	0.0282593	0.169216	0.0288239	0.112961	-0.0120862	0.0950274	0.0501982	0.0348926	0.142761	0.0464681	0.0781283	3.01486	10.6277	11.1103	2.96824	
3.98152	0.200142	0.184402	-0.0084534	0.124709	0.15424	0.0307312	0.172704	0.0197601	0.107513	-0.0149557	0.097565	0.0498367	0.0343026	0.136223	0.0444294	0.0749636	3.14133	10.9879	10.7371	2.92496	
3.98176	0.191046	0.186135	-0.00561464	0.124988	0.152287	0.0325775	0.177798	0.0158386	0.110062	-0.0198375	0.100671	0.0533316	0.0297357	0.1371	0.04614	0.0763855	3.13457	10.8761	10.0429	2.79136	
3.98201	0.181963	0.187868	-0.00277588	0.12528	0.150341	0.0344315	0.182905	0.016571	0.11264	-0.0247075	0.103788	0.0568265	0.0251807	0.137985	0.0478506	0.0778072	2.99955	10.3633	9.13581	2.5931	
3.98225	0.172867	0.1896	0.000361711	0.125559	0.148399	0.0362778	0.181726	0.014679	0.115204	-0.0295774	0.106604	0.0603214	0.0203424	0.138863	0.0495612	0.079229	2.77374	9.57559	8.10874	2.35969	
3.98249	0.163784	0.191333	0.00349928	0.12585	0.146454	0.0381355	0.175977	0.0127869	0.117752	-0.0344473	0.109431	0.0638284	0.0155042	0.13974	0.0512835	0.0806509	2.49125	8.61765	7.03908	2.11786	
3.98274	0.161415	0.192866	0.00323783	0.12476	0.138668	0.0411072	0.168549	0.0153046	0.118896	-0.0348045	0.1078	0.0661181	0.0119286	0.14518	0.0490105	0.0824854	2.18115	7.58244	5.99803	1.88661	
3.98298	0.16395	0.194399	0.00298882	0.123682	0.130898	0.0440903	0.165704	0.0178223	0.120071	-0.0351498	0.101528	0.0684079	0.0083648	0.150627	0.0467375	0.08432	1.87106	6.54724	5.03933	1.67503	
3.98322	0.16372	0.195933	5.04404e-05	0.122591	0.123112	0.0399933	0.169133	0.02034	0.121246	-0.0312086	0.095257	0.0706977	0.00508422	0.156082	0.0360288	0.0861546	1.58017	5.57892	4.20486	1.48736	
3.98347	0.163504	0.197466	0.00189315	0.121513	0.115337	0.0309868	0.172573	0.0228729	0.122391	-0.0272674	0.0936378	0.0729875	0.00180364	0.16153	0.02532	0.0879891	1.3221	4.72889	3.51521	1.32499	
3.98371	0.156242	0.198999	0.00612639	0.118089	0.111645	0.0245323	0.178953	0.0253906	0.120941	-0.0241002	0.09858	0.0714208	-0.00233838	0.168716	0.0194852	0.088723	1.10523	4.01389	2.96326	1.18933	
3.98395	0.148994	0.200532	0.0103596	0.114677	0.10796	0.0180893	0.185345	0.0279083	0.119522	-0.0254933	0.103534	0.0698541	-0.00193715	0.175896	0.0226486	0.0894568	0.927143	3.4345	2.53342	1.08459	
3.9842	0.141732	0.202066	0.0145929	0.106688	0.104588	0.0113258	0.191737	0.030426	0.115402	-0.0288868	0.108767	0.0682874	0.00497803	0.182793	0.0351852	0.081935	0.7897	2.97229	2.20509	1.00726	
3.98444	0.134484	0.203599	0.0188261	0.0987106	0.101212	0.00457764	0.198129	0.0329437	0.116058	-0.0322802	0.114011	0.0667328	0.0118932	0.18969	0.0477334	0.0744133	0.679108	2.61106	1.95343	0.949618	
3.98468	0.132751	0.207413	0.023545	0.0927626	0.106426	0.0031662	0.205783	0.035675	0.120743	-0.0410794	0.118446	0.0655517	0.0169793	0.195068	0.0595904	0.0715353	0.589603	2.32488	1.75925	0.909643	
3.98493	0.131031	0.211228	0.0234952	0.0916847	0.116566	0.00177002	0.213437	0.0384064	0.125443	-0.0498667	0.12288	0.0643827	0.0220771	0.195839	0.0624492	0.0774747	0.515026	2.09352	1.60766	0.883725	
3.98517	0.129299	0.215042	0.0184651	0.0948679	0.123928	0.000362396	0.223662	0.0408478	0.125122	-0.0533197	0.118035	0.0632138	0.0268918	0.192566	0.0553725	0.0872553	0.455822	1.9047	1.4834	0.866593	
3.98541	0.127579	0.218857	0.013435	0.102921	0.131306	-0.00103378	0.229316	0.0432892	0.120026	-0.0522005	0.113201	0.0620448	0.0317065	0.184669	0.0482958	0.0970474	0.405575	1.74762	1.38471	0.857895	
3.98566	0.129923	0.218682	0.00730921	0.111685	0.129974	-0.00623322	0.228876	0.0460205	0.11171	-0.0489022	0.111256	0.0585619	0.0267856	0.17408	0.0378448	0.102242	0.364735	1.61325	1.31049	0.862903	
3.9859	0.13228	0.218507	0.00596453	0.120448	0.128658	-0.0114212	0.228435	0.0440979	0.103424	-0.0410199	0.109322	0.055079	0.0173451	0.16349	0.0273938	0.107447	0.328377	1.49908	1.25616	0.876345	
3.98614	0.134624	0.218333	0.0127875	0.129516	0.127342	-0.0190811	0.229994	0.0447845	0.097229	-0.0311372	0.107377	0.0515962	0.0104535	0.153099	0.0169428	0.103835	0.300224	1.40007	1.22241	0.901385	
3.98639	0.136981	0.218158	0.0196105	0.138583	0.126026	-0.0218086	0.226995	0.0454865	0.0958252	-0.0212545	0.105444	0.0481133	0.00356194	0.1427	0.00650346	0.100235	0.281021	1.31547	1.20287	0.934858	
3.98663	0.135503	0.223967	0.025176	0.143441	0.120502	-0.0179901	0.216698	0.0484619	0.099472	-0.016575	0.107727	0.0492461	9.95398e-06	0.136955	0.00282451	0.0905232	0.267029	1.2479	1.20474	0.975317	
3.98687	0.134038	0.229776	0.0259728	0.148298	0.114994	-0.00924301	0.201831	0.0514374	0.10791	-0.016456	0.110011	0.050391	-0.00353023	0.138931	-0.00085444	0.0808228	0.257519	1.19477	1.2265	1.02983	
3.98712	0.13256	0.235585	0.024678	0.153155	0.10947	0.00164413	0.189535	0.057312	0.113937	-0.013765	0.112295	0.0515359	-0.00933614	0.145523	0.00446481	0.079917	0.24604	1.15578	1.26778	1.09805	
3.98736	0.131095	0.241394	0.0233831	0.158013	0.103958	0.00434494	0.177239	0.058548	0.11998	-0.0110741	0.114591	0.0526808	-0.0106106	0.152122	0.00978405	0.0790227	0.234573	1.12546	1.32326	1.18595	
3.9876	0.132063	0.241618	0.025176	0.157188	0.0959816	-0.000648499	0.163705	0.0551147	0.121796	-0.0164917	0.119001	0.0512226	-0.00415567	0.151978	0.00479286	0.0812356	0.223751	1.09827	1.39275	1.29143	
3.98785	0.133044	0.241843	0.0269689	0.156364	0.0880165	-0.00563049	0.154742	0.0563507	0.123642	-0.0218974	0.123424	0.0497644	0.00684252	0.147209	-0.00019832	0.08346	0.212936	1.07543	1.47645	1.41658	
3.98809	0.134012	0.242067	0.0287618	0.15554	0.0800514	-0.00407028	0.155872	0.0546722	0.125793	-0.0293988	0.124934	0.0483061	0.015575	0.145042	-0.00490831	0.076867	0.202122	1.06692	1.58179	1.56036	
3.98833	0.134993	0.242291	0.0305547	0.154715	0.0720901	0.00242615	0.161586	0.053009	0.12793	-0.0323279	0.131097	0.0468479	0.0243075	0.142876	-0.00960658	0.0702855	0.191311	1.06707	1.71837	1.73506	
3.98858	0.135057	0.243525	0.0310154	0.151456	0.0701065	0.00556183	0.162598	0.0517273	0.129089	-0.0268269	0.139664	0.0499692	0.0308096	0.143623	-0.00991121	0.0638415	0.183922	1.07648	1.89664	1.95435	
3.98882	0.135121	0.244772	0.0314761	0.148209	0.0681381	0.00871277	0.163621	0.0504761	0.134995	-0.0136936	0.143592	0.0531026	0.0373236	0.144371	-0.00571674	0.057409	0.176533	1.10031	2.13455	2.2327	
3.98906	0.135184	0.246019	0.0319367	0.14495	0.0634079	0.0121574	0.164931	0.0494995	0.138214	-0.00456099	0.142975	0.0542113	0.0459026	0.145119	-0.00405301	0.0509766	0.160198	1.13893	2.45622	2.59117	
3.9893	0.135248	0.247265	0.0324099	0.141703	0.0635872	0.0156174	0.16624	0.0485382	0.141464	0.00457159	0.142359	0.0506923	0.049962	0.145874	-0.00237757	0.0445441	0.14386	1.19776	2.88296	3.05366	
3.98955	0.14265	0.2481	0.0325717	0.140879	0.0680504	0.0201378	0.166216	0.0558014	0.140213	0.0118943	0.144353	0.0471733	0.04523	0.146622	-0.00155742	0.0456333	0.133118	1.28578	3.44012	3.65321	
3.98979	0.150051	0.248948	0.0327336	0.140067	0.072525	0.0246735	0.166193	0.0677185	0.138977	0.0192171	0.150987	0.0436543	0.0329573	0.147369	-0.00072556	0.0467226	0.122372	1.40554	4.15347	4.40738	
3.99003	0.157453	0.25907	0.0355848	0.139256	0.0800667	0.0242767	0.166169	0.0770264	0.137695	0.0265398	0.155011	0.0488123	0.0221007	0.148262	9.45926e-05	0.0478119	0.112095	1.56172	5.03755	5.33306	
3.99028	0.164867	0.269192	0.0336674	0.138444	0.0826988	0.0238914	0.166145	0.086319	0.136444	0.0338625	0.159047	0.0539703	0.0157756	0.149162	0.000926457	0.0489012	0.10183	1.75541	6.09483	6.43023	
3.99052	0.168039	0.275113	0.0288988	0.137975	0.0795937	0.0197029	0.166823	0.089325	0.136673	0.0263612	0.160605	0.0542475	0.0140173	0.153664	-0.00108877	0.050667	0.100407	1.98352	7.29812	7.66291	
3.99076	0.171211	0.276259	0.0241301	0.137518	0.0764999	0.0155296	0.167514	0.0923309	0.136917	0.0188718	0.162164	0.049909	0.0122708	0.160469	-0.00310399	0.0524442	0.106445	2.24337	8.54969	8.93778	
3.99101	0.174383	0.273218	0.0166721	0.137049	0.0730972	0.0137978	0.168204	0.0953369	0.137177	0.0113823	0.163723	0.0481736	0.011079	0.168587	-0.0051192	0.0542215	0.116955	2.52053	9.693	10.0889	
3.99125	0.177555	0.26539	0.0140077	0.136592	0.0696983	0.0120811	0.168895	0.0983429	0.137421	0.0038929	0.165282	0.0464382	0.00989887	0.172081	-0.00712271	0.0559987	0.127464	2.78327	10.5552	10.9393	
3.99149	0.17502	0.250768	0.0190004	0.136123	0.0703773	0.0116348	0.168442	0.0935974	0.137939	-0.00588267	0.166841	0.04827	0.0166371	0.172447	-0.0113875	0.0611699	0.130798	2.98254	11.0014	11.351	
3.99174	0.172485	0.236158	0.0287742	0.135667	0.071064	0.0112	0.16799	0.0888367	0.138474	-0.0156582	0.168399	0.0501018	0.0279185	0.172806	-0.0156405	0.0663411	0.129658	3.06931	10.9905	11.2876	
3.99198	0.16995	0.228131	0.0361575	0.13521	0.0717545	0.015667	0.158682	0.0840912	0.136322	-0.0254338	0.169958	0.0516444	0.0389166	0.17923	-0.0199053	0.0737139	0.124878	3.02769	10.5688	10.8106	
3.99222	0.167428	0.22489	0.0435533	0.134753	0.0724449	0.020153	0.149373	0.0793457	0.138977	-0.0352093	0.171529	0.053187	0.0453834	0.190292	-0.0241583	0.0766836	0.115639	2.87358	9.84909	10.0272	
3.99247	0.165134	0.224142	0.0500152	0.133181	0.0686493	0.0228539	0.139898	0.0801392	0.146713	-0.0394839	0.164146	0.0548621	0.0486404	0.19944	-0.0273686	0.0737139	0.101898	2.64736	8.94017	9.0608	
3.99271	0.162841	0.223394	0.0564896	0.131621	0.0648651	0.0255699	0.134994	0.0809174	0.154449	-0.0437585	0.156763	0.0519216	0.0473659	0.203964	-0.0305789	0.0663526	0.0926361	2.37209	7.93754	8.01289	
3.99295	0.160548	0.227732	0.0576848	0.130048	0.0610809	0.0282707	0.13666	0.0817108	0.164886	-0.048033	0.14938	0.0426058	0.0423152	0.19886	-0.0360388	0.0611929	0.0895233	2.07069	6.91256	6.95514	
3.9932	0.158255	0.232082	0.054099	0.128488	0.0572968	0.0309868	0.138339	0.0825043	0.170532	-0.0522957	0.141997	0.0333021	0.0327331	0.189148	-0.0369878	0.0560331	0.0864143	1.76929	5.93018	5.95082	
3.99344	0.158204	0.234326	0.0517956	0.126916	0.0575905	0.0323067	0.136863	0.0879517	0.16716	-0.051236	0.133453	0.0264931	0.0227734	0.178558	-0.0317623	0.0527997	0.0854454	1.49402	5.03439	5.04137	
3.99368	0.158153	0.23657	0.0495047	0.125356	0.0578995	0.033638	0.135387	0.093399	0.159012	-0.0501644	0.12491	0.0243238	0.020366	0.172592	-0.022026	0.0495662	0.0844803	1.25628	4.25502	4.25282	
3.99393	0.162688	0.238814	0.0496043	0.123796	0.0582047	0.0371094	0.133911	0.0988312	0.153275	-0.0491047	0.116367	0.0288069	0.0259832	0.17038	-0.0145509	0.0463328	0.0835114	1.06197	3.61301	3.5957	
3.99417	0.167236	0.24107	0.0449228	0.122236	0.0585098	0.0405922	0.132447	0.104294	0.147537	-0.048033	0.107836	0.0332901	0.0361435	0.172798	-0.00706413	0.0430993	0.0825577	0.905172	3.0988	3.0651	
3.99441	0.172179	0.239125	0.0377886	0.125229	0.0640221	0.0409393	0.130732	0.105942	0.14476	-0.0440204	0.109854	0.0376165	0.0447816	0.175201	-0.00151055	0.045083	0.0843849	0.781271	2.68586	2.63961	
3.99466	0.17223	0.237181	0.0306668	0.128235	0.0695457	0.0363808	0.129018	0.10762	0.142014	-0.0400078	0.111872	0.041955	0.0534196	0.177605	0.00404301	0.0470781	0.086216	0.689103	2.35527	2.3069	
3.9949	0.166676	0.235236	0.0232461	0.131228	0.0750656	0.0296555	0.127304	0.109283	0.139572	-0.0359952	0.11389	0.0462815	0.053278	0.175682	0.00931539	0.0490732	0.0877647	0.622629	2.09495	2.05116	
3.99514	0.15623	0.233304	0.0158255	0.134233	0.0805893	0.0229454	0.125602	0.110947	0.137115	-0.0319706	0.115908	0.05062	0.0531364	0.173767	0.0145995	0.0510683	0.0893135	0.570589	1.87724	1.84884	
3.99539	0.147618	0.231359	0.0123767	0.132458	0.0861015	0.0150414	0.127697	0.11261	0.133575	-0.0302442	0.115606	0.0529218	0.05375	0.170403	0.0138731	0.0530634	0.0859261	0.528184	1.69217	1.68833	
3.99563	0.143898	0.229415	0.00894025	0.130695	0.0916214	0.00715256	0.129792	0.114288	0.134827	-0.0285058	0.115304	0.0552357	0.0543637	0.16703	0.00865927	0.0550585	0.0780602	0.490118	1.53834	1.56438	
3.99587	0.145274	0.22747	0.00550386	0.13431	0.0971451	-0.000751495	0.131887	0.115936	0.138168	-0.0267792	0.115002	0.0575496	0.0549773	0.163658	0.0059645	0.0570536	0.0729904	0.459163	1.40758	1.46924	
3.99612	0.146662	0.225538	0.00206746	0.142794	0.102669	-0.00864029	0.133994	0.117615	0.14151	-0.0250408	0.114712	0.0598634	0.0556027	0.160301	0.00328145	0.0590487	0.0679321	0.428219	1.30238	1.3994	
3.99636	0.142904	0.222147	0.00296392	0.155654	0.105122	-0.013176	0.13647	0.120804	0.143906	-0.0234572	0.114156	0.0607794	0.053514	0.156624	0.00141855	0.057753	0.0683632	0.406616	1.22863	1.35214	
3.9966	0.139159	0.218757	0.00387281	0.168513	0.10759	-0.0176964	0.138946	0.124023	0.146286	-0.0218617	0.1136	0.0617073	0.0514253	0.152939	-0.000444368	0.0564574	0.0732689	0.385025	1.17477	1.32456	
3.99685	0.135401	0.215366	0.00476927	0.178127	0.110046	-0.0173111	0.141422	0.126938	0.143356	-0.0202662	0.113044	0.0582968	0.0493366	0.148247	-0.00652517	0.0554369	0.0756569	0.363423	1.13493	1.31104	
3.99709	0.131655	0.211976	0.00567816	0.179636	0.112514	-0.0169144	0.143898	0.129852	0.135681	-0.0186707	0.112488	0.0548862	0.0472597	0.145866	-0.0125943	0.0544164	0.0780487	0.341832	1.10361	1.32282	
3.99733	0.131362	0.208585	0.00896515	0.175349	0.114662	-0.0166855	0.144374	0.133545	0.124786	-0.0168013	0.121599	0.0498246	0.045171	0.147186	-0.0150196	0.0522951	0.0762405	0.318066	1.07832	1.35921	
3.99758	0.131082	0.205194	0.0122646	0.171075	0.116821	-0.0164413	0.14485	0.132584	0.113907	-0.01492	0.13071	0.0494028	0.0430941	0.15313	-0.012934	0.0545769	0.0744362	0.294311	1.05303	1.41527	
3.99782	0.132929	0.201804	0.0155516	0.166281	0.121422	-0.0211296	0.142755	0.121643	0.102722	-0.0130387	0.137212	0.0556334	0.0410053	0.161095	-0.00870442	0.0604361	0.072628	0.270556	1.03289	1.49453	
3.99806	0.139681	0.198413	0.018851	0.1615	0.121128	-0.0258064	0.145231	0.106064	0.0915375	-0.0111574	0.148353	0.061864	0.0389284	0.169075	3.60087e-05	0.0706982	0.0708237	0.246802	1.02126	1.59347	
3.99831	0.147949	0.201555	0.0227357	0.156808	0.113663	-0.024292	0.150397	0.0913239	0.0858154	-0.013003	0.160895	0.0658168	0.0407103	0.17868	0.0096786	0.0825198	0.0703201	0.220241	1.02032	1.7123	
3.99855	0.15623	0.204696	0.0266327	0.152115	0.101299	-0.0227699	0.155563	0.0812683	0.0801086	-0.0148366	0.173438	0.0697818	0.0424922	0.185974	0.0148221	0.0899384	0.0698204	0.193692	1.03358	1.85644	
3.99879	0.159911	0.207837	0.0305174	0.147423	0.0916862	-0.0209503	0.163586	0.0775909	0.0797119	-0.0120981	0.178344	0.0691189	0.0442741	0.18792	0.0150916	0.0937795	0.0693207	0.176957	1.06105	2.03677	
3.99903	0.163606	0.210978	0.0344144	0.142743	0.0820847	-0.0240364	0.167038	0.0739288	0.0841064	-0.00935948	0.17861	0.0684561	0.0460678	0.185249	0.0108737	0.0932177	0.0688171	0.168889	1.10271	2.26491	
3.99928	0.170549	0.212026	0.0327211	0.142109	0.0741081	-0.0329247	0.166204	0.0720825	0.0921936	-0.00406091	0.177813	0.0689382	0.0440735	0.177139	0.00908107	0.087886	0.0725136	0.164866	1.1591	2.56227	
3.99952	0.177504	0.213073	0.0310403	0.141488	0.0710526	-0.0418015	0.165371	0.0702515	0.100281	0.00124957	0.181655	0.0694323	0.042091	0.169029	0.0117993	0.0825542	0.0762062	0.165181	1.23537	2.95241	
3.99976	0.179046	0.21412	0.029347	0.140854	0.0709496	-0.0457726	0.164252	0.0684204	0.101944	0.0137042	0.190041	0.0673233	0.0400967	0.162651	0.0159117	0.0769473	0.0824165	0.163604	1.34535	3.45431	
4.00001	0.175708	0.215167	0.0276661	0.140232	0.0757713	-0.0497322	0.163133	0.0665894	0.0956573	0.0261588	0.198427	0.069842	0.0381142	0.160904	0.0200359	0.0713404	0.0841522	0.162026	1.49225	4.09396	
4.00025	0.17344	0.211938	0.0335802	0.139953	0.0852547	-0.0518188	0.165716	0.0647583	0.089035	0.0344698	0.205122	0.076157	0.0418904	0.16259	0.0167319	0.0661806	0.0773964	0.164257	1.6702	4.89073	
4.00049	0.171173	0.20871	0.0394943	0.139674	0.0996628	-0.0489731	0.168311	0.0629425	0.0824585	0.0351604	0.207176	0.0824719	0.0456784	0.164276	0.00892875	0.0610323	0.0706367	0.1665	1.88507	5.85899	
4.00074	0.1686	0.207575	0.0454084	0.136656	0.114059	-0.0410194	0.170894	0.0611115	0.0801544	0.032517	0.204107	0.0887869	0.0494664	0.16423	0.00393756	0.0558726	0.0638771	0.168731	2.13224	6.98927	
4.00098	0.166026	0.211228	0.0513225	0.13852	0.123558	-0.0330544	0.173489	0.0592957	0.0778656	0.0298856	0.201037	0.0951139	0.0532544	0.159561	-0.0010419	0.0507243	0.0571175	0.170974	2.39361	8.21795	
4.00122	0.165389	0.217273	0.0572366	0.146256	0.128647	-0.0217171	0.17931	0.0574646	0.0777283	0.0246704	0.196808	0.0964154	0.0493012	0.15258	-0.000315487	0.0480412	0.0502663	0.172123	2.64078	9.42237	
4.00147	0.164752	0.223319	0.0631507	0.154005	0.128838	-0.0152893	0.185143	0.0556335	0.0776367	0.0194552	0.192579	0.0930892	0.045348	0.145599	0.00492174	0.0453696	0.0478897	0.173284	2.82832	10.4272	
4.00171	0.164115	0.222783	0.0690648	0.155248	0.12278	-0.0115356	0.19069	0.0538025	0.0823059	0.01424	0.18632	0.086003	0.0413948	0.144684	0.00733532	0.0402099	0.0519447	0.16579	2.92358	11.0683	
4.00195	0.163478	0.21746	0.0749789	0.148387	0.111824	-0.0126877	0.196237	0.0519867	0.0869904	0.00903666	0.17542	0.074301	0.0374416	0.148399	0.00976061	0.0394646	0.0559998	0.158296	2.90241	11.2511	
4.0022	0.168294	0.215179	0.0774566	0.140397	0.102386	-0.0199509	0.207438	0.0519562	0.0933838	0.00515503	0.164472	0.0627317	0.0311636	0.156342	0.00751106	0.044395	0.0555801	0.147005	2.77081	10.9868	
4.00244	0.173109	0.212898	0.0799343	0.132407	0.0929642	-0.0271988	0.21408	0.0519104	0.0997772	0.00127338	0.153524	0.0557901	0.0248975	0.159668	0.000762425	0.0493369	0.0551605	0.135725	2.56255	10.3542	
4.00268	0.180371	0.215104	0.0851013	0.12878	0.0853729	-0.0326195	0.214139	0.0544891	0.110641	-0.00260827	0.14741	0.0552116	0.0276942	0.156921	-0.00570502	0.0520658	0.0547409	0.133088	2.30566	9.47272	
4.00293	0.18274	0.217311	0.0854873	0.125166	0.0826988	-0.0331039	0.214211	0.0524292	0.121521	-0.00647801	0.145936	0.0546452	0.030491	0.154182	-0.00766166	0.0592092	0.0543213	0.130462	2.0289	8.45915	
4.00317	0.180014	0.220215	0.0795981	0.127017	0.0811386	-0.0292511	0.21227	0.051239	0.132675	-0.00521588	0.152679	0.0583088	0.0281899	0.154755	-0.00672435	0.0685426	0.0544624	0.134677	1.75214	7.40094	
4.00341	0.172396	0.22312	0.0737089	0.128882	0.0795937	-0.025383	0.210342	0.0500336	0.139069	-0.00395374	0.159421	0.0619725	0.0258887	0.159958	-0.00127622	0.0778875	0.0546036	0.138903	1.48957	6.36805	
4.00366	0.162332	0.226024	0.0627398	0.130733	0.0783386	-0.0187607	0.208699	0.0485382	0.140167	-0.00726385	0.164424	0.0653469	0.0235876	0.163857	0.00640973	0.0811668	0.0547409	0.143128	1.25007	5.40824	
4.0039	0.152268	0.228929	0.0517707	0.132597	0.0770988	-0.0121269	0.207057	0.0470734	0.141266	-0.0105621	0.164786	0.0687333	0.0212865	0.165451	0.0141074	0.0800546	0.054882	0.147354	1.04749	4.55809	
4.00414	0.140535	0.231845	0.046392	0.133637	0.0750542	-0.00372314	0.207414	0.0432587	0.142487	-0.0120862	0.16063	0.0756388	0.0248857	0.165825	0.019286	0.0772339	0.0602303	0.14616	0.882658	3.8381	
4.00439	0.128802	0.234775	0.0410133	0.134677	0.0730095	0.00468063	0.212342	0.0394745	0.143707	-0.0136102	0.156485	0.0779165	0.0284967	0.166199	0.0244764	0.0744133	0.0655899	0.144976	0.749068	3.25026	
4.00463	0.12247	0.237692	0.0404157	0.135717	0.068203	0.0051918	0.214699	0.0423737	0.149734	-0.0105621	0.152038	0.0778803	0.0320959	0.17408	0.0263862	0.0713174	0.0704842	0.143782	0.641377	2.78225	
4.00487	0.121044	0.240621	0.039818	0.136757	0.068306	0.00571823	0.217056	0.0499115	0.155746	-0.007502	0.147603	0.0778562	0.0357069	0.184273	0.0207975	0.068233	0.0753784	0.142599	0.553574	2.41265	
4.00512	0.125311	0.239848	0.0392204	0.137797	0.074646	0.00515366	0.215889	0.0542603	0.16925	-0.00426333	0.14799	0.0743493	0.0393061	0.193314	0.011729	0.0609177	0.0820312	0.145912	0.484572	2.12	
4.00536	0.129579	0.239088	0.0386228	0.138837	0.080986	0.00950623	0.214722	0.058609	0.182755	-0.00101274	0.148389	0.0662266	0.042917	0.197731	0.0026722	0.0536137	0.0812416	0.149236	0.435457	1.8864	
4.0056	0.134152	0.24102	0.0332441	0.139877	0.087635	0.0160141	0.213556	0.0632477	0.195969	-0.00234632	0.148788	0.0563565	0.046528	0.1968	-0.00910278	0.0462984	0.075695	0.15256	0.399997	1.6911	
4.00585	0.138739	0.238165	0.0278778	0.140917	0.0942955	0.0225334	0.212389	0.0678864	0.209167	-0.00366798	0.149186	0.0464984	0.050139	0.193565	-0.0163787	0.0389944	0.0701485	0.155885	0.373066	1.52673	
4.00609	0.14693	0.225675	0.0245908	0.144443	0.100689	0.0239677	0.209652	0.0735321	0.212891	-0.00804971	0.151652	0.0387012	0.0472715	0.191483	-0.0172457	0.0378249	0.0639343	0.164967	0.347765	1.39218	
